Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
7426	CHGB	1114	0.1600	0.3394	chromogranin B (secretogranin 1)
7427	BTN2A2	10385	0.1600	0.4301	butyrophilin, subfamily 2, member A2
7428	DNAL4	10126	0.1600	0.3889	dynein, axonemal, light chain 4
7429	SPOCK2	9806	0.1500	0.4119	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
7430	CIR1	9541	0.1500	0.4826	corepressor interacting with RBPJ, 1
7431	PGBD1	84547	0.1500	0.4886	piggyBac transposable element derived 1
7432	L3MBTL3	84456	0.1500	0.5026	l(3)mbt-like 3 (Drosophila)
7433	CMAHP	8418	0.1500	0.4314	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene
7434	SOX7	83595	0.1500	0.2715	SRY (sex determining region Y)-box 7
7435	TMEM62	80021	0.1500	0.4264	transmembrane protein 62
7436	ZNF175	7728	0.1500	0.5081	zinc finger protein 175
7437	SLCO2A1	6578	0.1500	0.4185	solute carrier organic anion transporter family, member 2A1
7438	UNKL	64718	0.1500	0.3300	unkempt homolog (Drosophila)-like
7439	PDIA2	64714	0.1500	0.4094	protein disulfide isomerase family A, member 2
7440	SEPP1	6414	0.1500	0.4571	selenoprotein P, plasma, 1
7441	CCL19	6363	0.1500	0.3858	chemokine (C-C motif) ligand 19
7442	MRPL23	6150	0.1500	0.4357	mitochondrial ribosomal protein L23
7443	LY6G6D	58530	0.1500	0.4038	lymphocyte antigen 6 complex, locus G6D
7444	KCNT1	57582	0.1500	0.3598	potassium channel, subfamily T, member 1
7445	PTH2R	5746	0.1500	0.3048	parathyroid hormone 2 receptor
7446	PRKCD	5580	0.1500	0.4460	protein kinase C, delta
7447	CSGALNACT2	55454	0.1500	0.4652	chondroitin sulfate N-acetylgalactosaminyltransferase 2
7448	PQLC2	54896	0.1500	0.3708	PQ loop repeat containing 2
7449	SWT1	54823	0.1500	0.4735	SWT1 RNA endoribonuclease homolog (S. cerevisiae)
7450	DNAJB12	54788	0.1500	0.4421	DnaJ (Hsp40) homolog, subfamily B, member 12
7451	ATRX	546	0.1500	0.4878	alpha thalassemia/mental retardation syndrome X-linked
7452	DLL4	54567	0.1500	0.4162	delta-like 4 (Drosophila)
7453	PRMT7	54496	0.1500	0.4627	protein arginine methyltransferase 7
7454	MRPL51	51258	0.1500	0.4851	mitochondrial ribosomal protein L51
7455	SDF4	51150	0.1500	0.4521	stromal cell derived factor 4
7456	TRIM17	51127	0.1500	0.4151	tripartite motif containing 17
7457	CALY	50632	0.1500	0.3912	calcyon neuron-specific vesicular protein
7458	CHST11	50515	0.1500	0.4086	carbohydrate (chondroitin 4) sulfotransferase 11
7459	SLC22A18	5002	0.1500	0.3952	solute carrier family 22, member 18
7460	NDUFA8	4702	0.1500	0.4852	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa
7461	ODF3B	440836	0.1500	0.3938	outer dense fiber of sperm tails 3B
7462	TMEM41B	440026	0.1500	0.5022	transmembrane protein 41B
7463	SMAD1	4086	0.1500	0.5106	SMAD family member 1
7464	OR52D1	390066	0.1500	0.3645	olfactory receptor, family 52, subfamily D, member 1
7465	C7ORF59	389541	0.1500	0.4195	chromosome 7 open reading frame 59
7466	IYD	389434	0.1500	0.2428	iodotyrosine deiodinase
7467	KRT86	3892	0.1500	0.4065	keratin 86
7468	TPRXL	348825	0.1500	0.3722	tetra-peptide repeat homeobox-like
7469	NT5C	30833	0.1500	0.4097	5, 3-nucleotidase, cytosolic
7470	GZMM	3004	0.1500	0.4082	granzyme M (lymphocyte met-ase 1)
7471	GUCY1A2	2977	0.1500	0.4211	guanylate cyclase 1, soluble, alpha 2
7472	FAM169B	283777	0.1500	0.3557	family with sequence similarity 169, member B
7473	FAM98B	283742	0.1500	0.5062	family with sequence similarity 98, member B
7474	C11ORF31	280636	0.1500	0.4664	chromosome 11 open reading frame 31
7475	FOXB1	27023	0.1500	0.4004	forkhead box B1
7476	TPK1	27010	0.1500	0.4925	thiamin pyrophosphokinase 1
7477	AK5	26289	0.1500	0.3636	adenylate kinase 5
7478	LRRC43	254050	0.1500	0.3959	leucine rich repeat containing 43
7479	FBXO46	23403	0.1500	0.3574	F-box protein 46
7480	ANGEL1	23357	0.1500	0.4222	angel homolog 1 (Drosophila)
7481	ZNF365	22891	0.1500	0.3534	zinc finger protein 365
7482	NLGN4Y	22829	0.1500	0.3247	neuroligin 4, Y-linked
7483	ABCA3	21	0.1500	0.4166	ATP-binding cassette, sub-family A (ABC1), member 3
7484	EFNA5	1946	0.1500	0.4146	ephrin-A5
7485	DLG1	1739	0.1500	0.5058	discs, large homolog 1 (Drosophila)
7486	CCDC167	154467	0.1500	0.4211	coiled-coil domain containing 167
7487	CDC42EP5	148170	0.1500	0.3643	CDC42 effector protein (Rho GTPase binding) 5
7488	CSNK1G3	1456	0.1500	0.5054	casein kinase 1, gamma 3
7489	OR10A5	144124	0.1500	0.3405	olfactory receptor, family 10, subfamily A, member 5
7490	LTB4R	1241	0.1500	0.4285	leukotriene B4 receptor
7491	PSTK	118672	0.1500	0.4729	phosphoseryl-tRNA kinase
7492	SLC12A7	10723	0.1500	0.3634	solute carrier family 12 (potassium/chloride transporters), member 7
7493	FARS2	10667	0.1500	0.4897	phenylalanyl-tRNA synthetase 2, mitochondrial
7494	ABCA7	10347	0.1500	0.4143	ATP-binding cassette, sub-family A (ABC1), member 7
7495	SLC17A2	10246	0.1500	0.3983	solute carrier family 17 (sodium phosphate), member 2
7496	NAT2	10	0.1500	0.4009	N-acetyltransferase 2 (arylamine N-acetyltransferase)
7497	TRIM14	9830	0.1400	0.4396	tripartite motif containing 14
7498	KLK4	9622	0.1400	0.4014	kallikrein-related peptidase 4
7499	RFT1	91869	0.1400	0.4938	RFT1 homolog (S. cerevisiae)
7500	PDLIM4	8572	0.1400	0.3947	PDZ and LIM domain 4
7501	MKNK1	8569	0.1400	0.4464	MAP kinase interacting serine/threonine kinase 1
7502	HDGFRP2	84717	0.1400	0.4194	hepatoma-derived growth factor-related protein 2
7503	HYAL3	8372	0.1400	0.4126	hyaluronoglucosaminidase 3
7504	HIST1H4A	8359	0.1400	0.3681	histone cluster 1, H4a
7505	NBLA00301	79804	0.1400	0.2964	Nbla00301
7506	ZSCAN20	7579	0.1400	0.3957	zinc finger and SCAN domain containing 20
7507	TNNI3	7137	0.1400	0.4126	troponin I type 3 (cardiac)
7508	RANBP17	64901	0.1400	0.3984	RAN binding protein 17
7509	MLST8	64223	0.1400	0.4416	MTOR associated protein, LST8 homolog (S. cerevisiae)
7510	IRF2BPL	64207	0.1400	0.4169	interferon regulatory factor 2 binding protein-like
7511	CCL21	6366	0.1400	0.4201	chemokine (C-C motif) ligand 21
7512	CCL2	6347	0.1400	0.3944	chemokine (C-C motif) ligand 2
7513	ZNF462	58499	0.1400	0.4305	zinc finger protein 462
7514	PTBP1	5725	0.1400	0.4838	polypyrimidine tract binding protein 1
7515	PLSCR2	57047	0.1400	0.3829	phospholipid scramblase 2
7516	LANCL2	55915	0.1400	0.4748	LanC lantibiotic synthetase component C-like 2 (bacterial)
7517	LRRC1	55227	0.1400	0.5122	leucine rich repeat containing 1
7518	RBFOX1	54715	0.1400	0.4186	RNA binding protein, fox-1 homolog (C. elegans) 1
7519	NDFIP2	54602	0.1400	0.4933	Nedd4 family interacting protein 2
7520	TMEM66	51669	0.1400	0.4888	transmembrane protein 66
7521	LUC7L2	51631	0.1400	0.4960	LUC7-like 2 (S. cerevisiae)
7522	SRRT	51593	0.1400	0.4583	serrate RNA effector molecule homolog (Arabidopsis)
7523	IER5	51278	0.1400	0.4103	immediate early response 5
7524	NDUFB1	4707	0.1400	0.4446	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa
7525	MMP9	4318	0.1400	0.3702	matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)
7526	MBNL1	4154	0.1400	0.4930	muscleblind-like splicing regulator 1
7527	KAAG1	353219	0.1400	0.3734	kidney associated antigen 1
7528	SLC35E4	339665	0.1400	0.3209	solute carrier family 35, member E4
7529	HOXD13	3239	0.1400	0.4159	homeobox D13
7530	SLC13A5	284111	0.1400	0.3781	solute carrier family 13 (sodium-dependent citrate transporter), member 5
7531	GNB2	2783	0.1400	0.4408	guanine nucleotide binding protein (G protein), beta polypeptide 2
7532	SULT1B1	27284	0.1400	0.3931	sulfotransferase family, cytosolic, 1B, member 1
7533	GJB1	2705	0.1400	0.4185	gap junction protein, beta 1, 32kDa
7534	GJA4	2701	0.1400	0.3949	gap junction protein, alpha 4, 37kDa
7535	PGBD3	267004	0.1400	0.5023	piggyBac transposable element derived 3
7536	GTPBP5	26164	0.1400	0.4158	GTP binding protein 5 (putative)
7537	GIMAP2	26157	0.1400	0.4637	GTPase, IMAP family member 2
7538	C2CD3	26005	0.1400	0.4168	C2 calcium-dependent domain containing 3
7539	NGDN	25983	0.1400	0.4939	neuroguidin, EIF4E binding protein
7540	GABRD	2563	0.1400	0.4251	gamma-aminobutyric acid (GABA) A receptor, delta
7541	GAST	2520	0.1400	0.4128	gastrin
7542	KIN	22944	0.1400	0.5049	KIN, antigenic determinant of recA protein homolog (mouse)
7543	ESR1	2099	0.1400	0.4304	estrogen receptor 1
7544	EPOR	2057	0.1400	0.4517	erythropoietin receptor
7545	ZSCAN4	201516	0.1400	0.3453	zinc finger and SCAN domain containing 4
7546	DMPK	1760	0.1400	0.4422	dystrophia myotonica-protein kinase
7547	RBM46	166863	0.1400	0.2236	RNA binding motif protein 46
7548	CHST13	166012	0.1400	0.3480	carbohydrate (chondroitin 4) sulfotransferase 13
7549	AWAT1	158833	0.1400	0.3642	acyl-CoA wax alcohol acyltransferase 1
7550	CTSL2	1515	0.1400	0.3934	cathepsin L2
7551	PUS10	150962	0.1400	0.5010	pseudouridylate synthase 10
7552	AIFM3	150209	0.1400	0.3657	apoptosis-inducing factor, mitochondrion-associated, 3
7553	FAM71A	149647	0.1400	0.3815	family with sequence similarity 71, member A
7554	TEKT5	146279	0.1400	0.3863	tektin 5
7555	DNAJC21	134218	0.1400	0.5165	DnaJ (Hsp40) homolog, subfamily C, member 21
7556	HEATR7B2	133558	0.1400	0.3823	HEAT repeat family member 7B2
7557	TMEM125	128218	0.1400	0.3660	transmembrane protein 125
7558	FCRLB	127943	0.1400	0.2919	Fc receptor-like B
7559	CNR1	1268	0.1400	0.4176	cannabinoid receptor 1 (brain)
7560	CCDC85A	114800	0.1400	0.3786	coiled-coil domain containing 85A
7561	VPS45	11311	0.1400	0.5244	vacuolar protein sorting 45 homolog (S. cerevisiae)
7562	C9ORF9	11092	0.1400	0.4372	chromosome 9 open reading frame 9
7563	KRTAP4-7	100132476	0.1400	1.0000	keratin associated protein 4-7
7564	SLC35E2	9906	0.1300	0.4176	solute carrier family 35, member E2
7565	GPR50	9248	0.1300	0.3996	G protein-coupled receptor 50
7566	DLG5	9231	0.1300	0.4896	discs, large homolog 5 (Drosophila)
7567	LOC92249	92249	0.1300	0.4030	uncharacterized LOC92249
7568	CLDN9	9080	0.1300	0.4334	claudin 9
7569	NOL3	8996	0.1300	0.4065	nucleolar protein 3 (apoptosis repressor with CARD domain)
7570	PGLYRP1	8993	0.1300	0.4121	peptidoglycan recognition protein 1
7571	CCBL1	883	0.1300	0.4222	cysteine conjugate-beta lyase, cytoplasmic
7572	TNFRSF10B	8795	0.1300	0.4282	tumor necrosis factor receptor superfamily, member 10b
7573	ADAM7	8756	0.1300	0.4038	ADAM metallopeptidase domain 7
7574	ALG2	85365	0.1300	0.5068	asparagine-linked glycosylation 2, alpha-1,3-mannosyltransferase homolog (S. cerevisiae)
7575	CEP89	84902	0.1300	0.4391	centrosomal protein 89kDa
7576	HIST1H2BF	8343	0.1300	0.3647	histone cluster 1, H2bf
7577	ARMC9	80210	0.1300	0.4369	armadillo repeat containing 9
7578	MYH14	79784	0.1300	0.4418	myosin, heavy chain 14, non-muscle
7579	TMEM50B	757	0.1300	0.5145	transmembrane protein 50B
7580	UCHL3	7347	0.1300	0.4843	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)
7581	TLCD2	727910	0.1300	1.0000	TLC domain containing 2
7582	WNK4	65266	0.1300	0.3838	WNK lysine deficient protein kinase 4
7583	SFPQ	6421	0.1300	0.4833	splicing factor proline/glutamine-rich
7584	MRPS35	60488	0.1300	0.4967	mitochondrial ribosomal protein S35
7585	SMAGP	57228	0.1300	0.4102	small cell adhesion glycoprotein
7586	FAM20C	56975	0.1300	0.3918	family with sequence similarity 20, member C
7587	KCNK13	56659	0.1300	0.3965	potassium channel, subfamily K, member 13
7588	PRPH	5630	0.1300	0.4197	peripherin
7589	EXD2	55218	0.1300	0.4970	exonuclease 3-5 domain containing 2
7590	C14ORF119	55017	0.1300	0.5133	chromosome 14 open reading frame 119
7591	LIME1	54923	0.1300	0.4154	Lck interacting transmembrane adaptor 1
7592	AFTPH	54812	0.1300	0.4896	aftiphilin
7593	SERPINB10	5273	0.1300	0.3988	serpin peptidase inhibitor, clade B (ovalbumin), member 10
7594	PHKG1	5260	0.1300	0.4278	phosphorylase kinase, gamma 1 (muscle)
7595	CSAD	51380	0.1300	0.4233	cysteine sulfinic acid decarboxylase
7596	KCTD3	51133	0.1300	0.5130	potassium channel tetramerisation domain containing 3
7597	MBL2	4153	0.1300	0.3325	mannose-binding lectin (protein C) 2, soluble
7598	PRICKLE3	4007	0.1300	0.4364	prickle homolog 3 (Drosophila)
7599	FADS3	3995	0.1300	0.4099	fatty acid desaturase 3
7600	LAIR1	3903	0.1300	0.3790	leukocyte-associated immunoglobulin-like receptor 1
7601	SBSN	374897	0.1300	0.3835	suprabasin
7602	IL3	3562	0.1300	0.3924	interleukin 3 (colony-stimulating factor, multiple)
7603	KIAA2022	340533	0.1300	0.3465	KIAA2022
7604	GRM4	2914	0.1300	0.4229	glutamate receptor, metabotropic 4
7605	MRPL15	29088	0.1300	0.4855	mitochondrial ribosomal protein L15
7606	XKR6	286046	0.1300	0.3458	XK, Kell blood group complex subunit-related family, member 6
7607	LSAMP-AS3	285194	0.1300	1.0000	LSAMP antisense RNA 3 (non-protein coding)
7608	C11ORF85	283129	0.1300	0.3474	chromosome 11 open reading frame 85
7609	GPI	2821	0.1300	0.4784	glucose-6-phosphate isomerase
7610	PDCD4	27250	0.1300	0.4994	programmed cell death 4 (neoplastic transformation inhibitor)
7611	B3GAT3	26229	0.1300	0.4521	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)
7612	NIPSNAP3A	25934	0.1300	0.5073	nipsnap homolog 3A (C. elegans)
7613	WFDC9	259240	0.1300	0.3827	WAP four-disulfide core domain 9
7614	PRR24	255783	0.1300	0.4136	proline rich 24
7615	CLDN15	24146	0.1300	0.4332	claudin 15
7616	FAM189A1	23359	0.1300	0.4178	family with sequence similarity 189, member A1
7617	RALY	22913	0.1300	0.4586	RNA binding protein, autoantigenic (hnRNP-associated with lethal yellow homolog (mouse))
7618	CCER1	196477	0.1300	0.3753	coiled-coil glutamate-rich protein 1
7619	DRD1	1812	0.1300	0.3947	dopamine receptor D1
7620	DPYSL2	1808	0.1300	0.5065	dihydropyrimidinase-like 2
7621	C12ORF50	160419	0.1300	0.2989	chromosome 12 open reading frame 50
7622	CTLA4	1493	0.1300	0.4035	cytotoxic T-lymphocyte-associated protein 4
7623	CST1	1469	0.1300	0.3872	cystatin SN
7624	HAPLN3	145864	0.1300	0.4264	hyaluronan and proteoglycan link protein 3
7625	C20ORF112	140688	0.1300	0.4318	chromosome 20 open reading frame 112
7626	COX10	1352	0.1300	0.4687	COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)
7627	TSPY26P	128854	0.1300	0.3811	testis specific protein, Y-linked 26, pseudogene
7628	EFCAB13	124989	0.1300	0.3759	EF-hand calcium binding domain 13
7629	SNX20	124460	0.1300	0.3633	sorting nexin 20
7630	SLC24A4	123041	0.1300	0.3428	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4
7631	KRT74	121391	0.1300	0.3863	keratin 74
7632	TPP1	1200	0.1300	0.4919	tripeptidyl peptidase I
7633	PMF1	11243	0.1300	0.4652	polyamine-modulated factor 1
7634	LZTS1	11178	0.1300	0.4490	leucine zipper, putative tumor suppressor 1
7635	ZPBP	11055	0.1300	0.3863	zona pellucida binding protein
7636	ACTL7A	10881	0.1300	0.4114	actin-like 7A
7637	TXNDC9	10190	0.1300	0.4928	thioredoxin domain containing 9
7638	HNRNPA3P1	10151	0.1300	0.3771	heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
7639	ARPC2	10109	0.1300	0.5044	actin related protein 2/3 complex, subunit 2, 34kDa
7640	TBC1D5	9779	0.1200	0.5188	TBC1 domain family, member 5
7641	BPIFB1	92747	0.1200	0.3573	BPI fold containing family B, member 1
7642	ZNF585B	92285	0.1200	0.5039	zinc finger protein 585B
7643	SLFN11	91607	0.1200	0.4967	schlafen family member 11
7644	LTV1	84946	0.1200	0.4967	LTV1 homolog (S. cerevisiae)
7645	USP30	84749	0.1200	0.5130	ubiquitin specific peptidase 30
7646	WDR75	84128	0.1200	0.5016	WD repeat domain 75
7647	EEPD1	80820	0.1200	0.4247	endonuclease/exonuclease/phosphatase family domain containing 1
7648	TARS2	80222	0.1200	0.4628	threonyl-tRNA synthetase 2, mitochondrial (putative)
7649	PPCS	79717	0.1200	0.4962	phosphopantothenoylcysteine synthetase
7650	UGCG	7357	0.1200	0.4902	UDP-glucose ceramide glucosyltransferase
7651	TAT	6898	0.1200	0.3724	tyrosine aminotransferase
7652	SURF1	6834	0.1200	0.4455	surfeit 1
7653	STK11	6794	0.1200	0.4635	serine/threonine kinase 11
7654	RAPH1	65059	0.1200	0.4850	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
7655	FAM160B2	64760	0.1200	0.4333	family with sequence similarity 160, member B2
7656	SGCG	6445	0.1200	0.3958	sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)
7657	FAM110C	642273	0.1200	0.2673	family with sequence similarity 110, member C
7658	SDC4	6385	0.1200	0.4380	syndecan 4
7659	SLC7A14	57709	0.1200	0.3811	solute carrier family 7 (orphan transporter), member 14
7660	OLFML3	56944	0.1200	0.4071	olfactomedin-like 3
7661	CCBL2	56267	0.1200	0.5119	cysteine conjugate-beta lyase 2
7662	ZNF532	55205	0.1200	0.4837	zinc finger protein 532
7663	CYP2W1	54905	0.1200	0.3933	cytochrome P450, family 2, subfamily W, polypeptide 1
7664	BNC2	54796	0.1200	0.4183	basonuclin 2
7665	ABCB4	5244	0.1200	0.3348	ATP-binding cassette, sub-family B (MDR/TAP), member 4
7666	PCCA	5095	0.1200	0.5157	propionyl CoA carboxylase, alpha polypeptide
7667	FOXP3	50943	0.1200	0.4347	forkhead box P3
7668	OXT	5020	0.1200	0.4248	oxytocin, prepropeptide
7669	LDHA	3939	0.1200	0.4958	lactate dehydrogenase A
7670	FLG2	388698	0.1200	0.3196	filaggrin family member 2
7671	HTR5A	3361	0.1200	0.4145	5-hydroxytryptamine (serotonin) receptor 5A, G protein-coupled
7672	HOXC8	3224	0.1200	0.4317	homeobox C8
7673	C3ORF33	285315	0.1200	0.4951	chromosome 3 open reading frame 33
7674	DIEXF	27042	0.1200	0.5024	digestive organ expansion factor homolog (zebrafish)
7675	FBXL4	26235	0.1200	0.5095	F-box and leucine-rich repeat protein 4
7676	EGFL6	25975	0.1200	0.3576	EGF-like-domain, multiple 6
7677	TECRL	253017	0.1200	0.2205	trans-2,3-enoyl-CoA reductase-like
7678	FTSJD2	23070	0.1200	0.5132	FtsJ methyltransferase domain containing 2
7679	MAPRE1	22919	0.1200	0.4990	microtubule-associated protein, RP/EB family, member 1
7680	COPG1	22820	0.1200	0.5100	coatomer protein complex, subunit gamma 1
7681	FGF3	2248	0.1200	0.4135	fibroblast growth factor 3
7682	C10ORF107	219621	0.1200	1.0000	chromosome 10 open reading frame 107
7683	FAP	2191	0.1200	0.4065	fibroblast activation protein, alpha
7684	TCTEX1D1	200132	0.1200	0.2959	Tctex1 domain containing 1
7685	EIF5	1983	0.1200	0.5032	eukaryotic translation initiation factor 5
7686	DNASE1L2	1775	0.1200	0.4276	deoxyribonuclease I-like 2
7687	FAM154A	158297	0.1200	0.3660	family with sequence similarity 154, member A
7688	CCDC13	152206	0.1200	0.3988	coiled-coil domain containing 13
7689	ALS2CR11	151254	0.1200	0.3303	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11
7690	LCA5L	150082	0.1200	0.3804	Leber congenital amaurosis 5-like
7691	COL16A1	1307	0.1200	0.3907	collagen, type XVI, alpha 1
7692	TREX1	11277	0.1200	0.4276	three prime repair exonuclease 1
7693	BAZ2A	11176	0.1200	0.4650	bromodomain adjacent to zinc finger domain, 2A
7694	GNB5	10681	0.1200	0.4972	guanine nucleotide binding protein (G protein), beta 5
7695	DSCR3	10311	0.1200	0.5228	Down syndrome critical region gene 3
7696	CD302	9936	0.1100	0.4471	CD302 molecule
7697	EIF4E2	9470	0.1100	0.4896	eukaryotic translation initiation factor 4E family member 2
7698	GCNT3	9245	0.1100	0.3990	glucosaminyl (N-acetyl) transferase 3, mucin type
7699	CALML4	91860	0.1100	0.4386	calmodulin-like 4
7700	WDR20	91833	0.1100	0.5105	WD repeat domain 20
7701	TRIM41	90933	0.1100	0.4590	tripartite motif containing 41
7702	TRIM55	84675	0.1100	0.3380	tripartite motif containing 55
7703	C2ORF88	84281	0.1100	0.3223	chromosome 2 open reading frame 88
7704	BTBD10	84280	0.1100	0.5199	BTB (POZ) domain containing 10
7705	TRIM7	81786	0.1100	0.3931	tripartite motif containing 7
7706	COL21A1	81578	0.1100	0.3646	collagen, type XXI, alpha 1
7707	WDR82	80335	0.1100	0.5241	WD repeat domain 82
7708	CATSPERB	79820	0.1100	0.3628	catsper channel auxiliary subunit beta
7709	BAG6	7917	0.1100	0.4729	BCL2-associated athanogene 6
7710	FA2H	79152	0.1100	0.4013	fatty acid 2-hydroxylase
7711	ZSCAN5A	79149	0.1100	0.3998	zinc finger and SCAN domain containing 5A
7712	ZNF187	7741	0.1100	0.5035	zinc finger protein 187
7713	VAV1	7409	0.1100	0.3910	vav 1 guanine nucleotide exchange factor
7714	TRIP6	7205	0.1100	0.4460	thyroid hormone receptor interactor 6
7715	DYNLT1	6993	0.1100	0.4988	dynein, light chain, Tctex-type 1
7716	SLC1A4	6509	0.1100	0.4782	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
7717	IKZF5	64376	0.1100	0.4786	IKAROS family zinc finger 5 (Pegasus)
7718	SCN4A	6329	0.1100	0.4228	sodium channel, voltage-gated, type IV, alpha subunit
7719	EMC7	56851	0.1100	0.5054	ER membrane protein complex subunit 7
7720	DDX28	55794	0.1100	0.4554	DEAD (Asp-Glu-Ala-Asp) box polypeptide 28
7721	MREG	55686	0.1100	0.4854	melanoregulin
7722	PEF1	553115	0.1100	0.4837	penta-EF-hand domain containing 1
7723	PIWIL2	55124	0.1100	0.4182	piwi-like 2 (Drosophila)
7724	SAMD4B	55095	0.1100	0.4738	sterile alpha motif domain containing 4B
7725	PARP14	54625	0.1100	0.4787	poly (ADP-ribose) polymerase family, member 14
7726	C22ORF43	51233	0.1100	0.3876	chromosome 22 open reading frame 43
7727	P2RY4	5030	0.1100	0.4166	pyrimidinergic receptor P2Y, G-protein coupled, 4
7728	MYO1A	4640	0.1100	0.4143	myosin IA
7729	PLIN5	440503	0.1100	0.4288	perilipin 5
7730	LPO	4025	0.1100	0.4170	lactoperoxidase
7731	SLC25A35	399512	0.1100	0.4263	solute carrier family 25, member 35
7732	FAM212A	389119	0.1100	0.4091	family with sequence similarity 212, member A
7733	LCE1E	353135	0.1100	0.3357	late cornified envelope 1E
7734	IL19	29949	0.1100	0.3976	interleukin 19
7735	MRPS18B	28973	0.1100	0.4914	mitochondrial ribosomal protein S18B
7736	RNF149	284996	0.1100	0.4912	ring finger protein 149
7737	ZNF843	283933	0.1100	0.4017	zinc finger protein 843
7738	GPM6A	2823	0.1100	0.3747	glycoprotein M6A
7739	CACYBP	27101	0.1100	0.4625	calcyclin binding protein
7740	GHITM	27069	0.1100	0.5000	growth hormone inducible transmembrane protein
7741	TTLL1	25809	0.1100	0.4704	tubulin tyrosine ligase-like family, member 1
7742	KANK3	256949	0.1100	0.4395	KN motif and ankyrin repeat domains 3
7743	SLC41A1	254428	0.1100	0.4989	solute carrier family 41, member 1
7744	SLC39A12	221074	0.1100	0.2742	solute carrier family 39 (zinc transporter), member 12
7745	MPEG1	219972	0.1100	0.3750	macrophage expressed 1
7746	C7ORF62	219557	0.1100	0.3744	chromosome 7 open reading frame 62
7747	EGFR	1956	0.1100	0.4379	epidermal growth factor receptor
7748	COMMD6	170622	0.1100	0.4405	COMM domain containing 6
7749	CYP27A1	1593	0.1100	0.4470	cytochrome P450, family 27, subfamily A, polypeptide 1
7750	ADRBK1	156	0.1100	0.4534	adrenergic, beta, receptor kinase 1
7751	NRG4	145957	0.1100	0.2457	neuregulin 4
7752	TAAR1	134864	0.1100	0.2684	trace amine associated receptor 1
7753	AFMID	125061	0.1100	0.4082	arylformamidase
7754	MALSU1	115416	0.1100	0.5011	mitochondrial assembly of ribosomal large subunit 1
7755	ATE1	11101	0.1100	0.4899	arginyltransferase 1
7756	SLC35D2	11046	0.1100	0.5163	solute carrier family 35, member D2
7757	EBNA1BP2	10969	0.1100	0.4890	EBNA1 binding protein 2
7758	HS3ST2	9956	0.1000	0.4169	heparan sulfate (glucosamine) 3-O-sulfotransferase 2
7759	SCARB1	949	0.1000	0.4461	scavenger receptor class B, member 1
7760	LARGE	9215	0.1000	0.4379	like-glycosyltransferase
7761	ARHGEF1	9138	0.1000	0.4583	Rho guanine nucleotide exchange factor (GEF) 1
7762	CCDC126	90693	0.1000	0.5092	coiled-coil domain containing 126
7763	BTAF1	9044	0.1000	0.5026	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa (Mot1 homolog, S. cerevisiae)
7764	ZNF468	90333	0.1000	0.5050	zinc finger protein 468
7765	ADO	84890	0.1000	0.4972	2-aminoethanethiol (cysteamine) dioxygenase
7766	GNPAT	8443	0.1000	0.5181	glyceronephosphate O-acyltransferase
7767	PMFBP1	83449	0.1000	0.4265	polyamine modulated factor 1 binding protein 1
7768	OR5V1	81696	0.1000	0.3622	olfactory receptor, family 5, subfamily V, member 1
7769	UBXN6	80700	0.1000	0.4542	UBX domain protein 6
7770	PHC3	80012	0.1000	0.5030	polyhomeotic homolog 3 (Drosophila)
7771	TMCO7	79613	0.1000	0.4881	transmembrane and coiled-coil domains 7
7772	ZNF76	7629	0.1000	0.4582	zinc finger protein 76
7773	CCR2	729230	0.1000	0.3863	chemokine (C-C motif) receptor 2
7774	TEC	7006	0.1000	0.4346	tec protein tyrosine kinase
7775	ZNF335	63925	0.1000	0.4599	zinc finger protein 335
7776	RP2	6102	0.1000	0.5061	retinitis pigmentosa 2 (X-linked recessive)
7777	PRPH2	5961	0.1000	0.4215	peripherin 2 (retinal degeneration, slow)
7778	AKR1B10	57016	0.1000	0.3536	aldo-keto reductase family 1, member B10 (aldose reductase)
7779	PRIM2	5558	0.1000	0.4979	primase, DNA, polypeptide 2 (58kDa)
7780	RNF121	55298	0.1000	0.4733	ring finger protein 121
7781	C17ORF59	54785	0.1000	0.4598	chromosome 17 open reading frame 59
7782	RAB39A	54734	0.1000	0.3921	RAB39A, member RAS oncogene family
7783	RIPK4	54101	0.1000	0.4148	receptor-interacting serine-threonine kinase 4
7784	PIGC	5279	0.1000	0.5135	phosphatidylinositol glycan anchor biosynthesis, class C
7785	EVL	51466	0.1000	0.4377	Enah/Vasp-like
