Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
10219	C12ORF69	440087	-0.1753	0.5771	chromosome 12 open reading frame 69
10220	NSMCE1	197370	-0.1756	0.6040	non-SMC element 1 homolog (S. cerevisiae)
10221	CCDC132	55610	-0.1758	0.5770	coiled-coil domain containing 132
10222	GAK	2580	-0.1758	0.6080	cyclin G associated kinase
10223	CHRDL1	91851	-0.1759	0.6344	chordin-like 1
10224	TBL1XR1	79718	-0.1760	0.5662	transducin (beta)-like 1 X-linked receptor 1
10225	CD8A	925	-0.1760	0.5504	CD8a molecule
10226	RGN	9104	-0.1760	0.6138	regucalcin (senescence marker protein-30)
10227	METTL18	92342	-0.1761	0.5620	methyltransferase like 18
10228	FBXL21	26223	-0.1761	0.5584	F-box and leucine-rich repeat protein 21 (gene/pseudogene)
10229	PLD4	122618	-0.1762	0.5211	phospholipase D family, member 4
10230	TMOD4	29765	-0.1763	0.5193	tropomodulin 4 (muscle)
10231	KLHL29	114818	-0.1764	0.6642	kelch-like 29 (Drosophila)
10232	SDAD1	55153	-0.1765	0.5711	SDA1 domain containing 1
10233	IL16	3603	-0.1765	0.5486	interleukin 16
10234	PCNX	22990	-0.1767	0.5993	pecanex homolog (Drosophila)
10235	AFG3L2	10939	-0.1768	0.5908	AFG3 ATPase family gene 3-like 2 (S. cerevisiae)
10236	SULT1C4	27233	-0.1770	0.6998	sulfotransferase family, cytosolic, 1C, member 4
10237	LPCAT2	54947	-0.1772	0.6189	lysophosphatidylcholine acyltransferase 2
10238	LHX2	9355	-0.1775	0.5934	LIM homeobox 2
10239	CD247	919	-0.1777	0.5516	CD247 molecule
10240	SLC25A24	29957	-0.1777	0.5613	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24
10241	NUP98	4928	-0.1778	0.5679	nucleoporin 98kDa
10242	PHACTR4	65979	-0.1779	0.6169	phosphatase and actin regulator 4
10243	C11ORF48	79081	-0.1780	0.5602	chromosome 11 open reading frame 48
10244	EPB41L2	2037	-0.1781	0.5988	erythrocyte membrane protein band 4.1-like 2
10245	C10ORF85	404216	-0.1782	0.4794	chromosome 10 open reading frame 85
10246	UBXN7	26043	-0.1782	0.5747	UBX domain protein 7
10247	MYBPC3	4607	-0.1782	0.4804	myosin binding protein C, cardiac
10248	C11ORF10	746	-0.1782	0.5667	chromosome 11 open reading frame 10
10249	HSPA6	3310	-0.1783	0.5795	heat shock 70kDa protein 6 (HSP70B)
10250	C2ORF88	84281	-0.1784	0.6937	chromosome 2 open reading frame 88
10251	C7ORF57	136288	-0.1784	0.6224	chromosome 7 open reading frame 57
10252	TMEM171	134285	-0.1786	0.6821	transmembrane protein 171
10253	RPS6KL1	83694	-0.1787	0.5221	ribosomal protein S6 kinase-like 1
10254	TIGD5	84948	-0.1787	0.5459	tigger transposable element derived 5
10255	SYCE2	256126	-0.1789	0.5518	synaptonemal complex central element protein 2
10256	NEFH	4744	-0.1791	0.7270	neurofilament, heavy polypeptide
10257	USP3	9960	-0.1791	0.5760	ubiquitin specific peptidase 3
10258	SCNN1D	6339	-0.1793	0.5039	sodium channel, non-voltage-gated 1, delta subunit
10259	FLJ34503	285759	-0.1795	0.5496	uncharacterized FLJ34503
10260	EGF	1950	-0.1800	0.7180	epidermal growth factor
10261	TRBV7-8	28590	-0.1800	1.0000	T cell receptor beta variable 7-8
10262	LOC441204	441204	-0.1801	0.5078	uncharacterized LOC441204
10263	C1ORF233	643988	-0.1801	0.5619	chromosome 1 open reading frame 233
10264	DOLK	22845	-0.1801	0.6255	dolichol kinase
10265	IP6K1	9807	-0.1802	0.6964	inositol hexakisphosphate kinase 1
10266	EIF1AX	1964	-0.1802	0.5533	eukaryotic translation initiation factor 1A, X-linked
10267	MRPL1	65008	-0.1803	0.5601	mitochondrial ribosomal protein L1
10268	ARL11	115761	-0.1803	0.6308	ADP-ribosylation factor-like 11
10269	ARHGAP11A	9824	-0.1804	0.5691	Rho GTPase activating protein 11A
10270	LOC401093	401093	-0.1804	0.6397	uncharacterized LOC401093
10271	ARCN1	372	-0.1805	0.5709	archain 1
10272	POM121L12	285877	-0.1808	0.4552	POM121 transmembrane nucleoporin-like 12
10273	RPL5	6125	-0.1809	0.5536	ribosomal protein L5
10274	COX15	1355	-0.1810	0.5793	COX15 homolog, cytochrome c oxidase assembly protein (yeast)
10275	FAM114A1	92689	-0.1811	0.6415	family with sequence similarity 114, member A1
10276	HS3ST4	9951	-0.1811	0.4574	heparan sulfate (glucosamine) 3-O-sulfotransferase 4
10277	HARS2	23438	-0.1812	0.5911	histidyl-tRNA synthetase 2, mitochondrial
10278	IYD	389434	-0.1812	0.5756	iodotyrosine deiodinase
10279	C3ORF37	56941	-0.1814	0.5943	chromosome 3 open reading frame 37
10280	CD83	9308	-0.1816	0.6533	CD83 molecule
10281	ABCA1	19	-0.1817	0.6058	ATP-binding cassette, sub-family A (ABC1), member 1
10282	C14ORF129	51527	-0.1818	0.5675	chromosome 14 open reading frame 129
10283	EFNA2	1943	-0.1821	0.4969	ephrin-A2
10284	AXIN2	8313	-0.1822	0.5977	axin 2
10285	ZNF75D	7626	-0.1825	0.5958	zinc finger protein 75D
10286	NPTN	27020	-0.1825	0.5609	neuroplastin
10287	AMPD2	271	-0.1826	0.6435	adenosine monophosphate deaminase 2
10288	METTL6	131965	-0.1828	0.5913	methyltransferase like 6
10289	EFS	10278	-0.1829	0.5805	embryonal Fyn-associated substrate
10290	UCMA	221044	-0.1829	0.4646	upper zone of growth plate and cartilage matrix associated
10291	HIST1H4B	8366	-0.1830	0.6456	histone cluster 1, H4b
10292	FUNDC2	65991	-0.1832	0.6154	FUN14 domain containing 2
10293	HSD17B6	8630	-0.1832	0.6683	hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse)
10294	KPNA2	3838	-0.1833	0.5459	karyopherin alpha 2 (RAG cohort 1, importin alpha 1)
10295	FAM48A	55578	-0.1833	0.5815	family with sequence similarity 48, member A
10296	DCAF12L1	139170	-0.1834	0.5632	DDB1 and CUL4 associated factor 12-like 1
10297	RSPH6A	81492	-0.1834	0.4753	radial spoke head 6 homolog A (Chlamydomonas)
10298	TRMT2A	27037	-0.1834	0.5672	tRNA methyltransferase 2 homolog A (S. cerevisiae)
10299	SLC35E4	339665	-0.1834	0.6788	solute carrier family 35, member E4
10300	CD160	11126	-0.1835	0.5730	CD160 molecule
10301	CLPTM1	1209	-0.1836	0.6186	cleft lip and palate associated transmembrane protein 1
10302	TPT1	7178	-0.1838	0.5753	tumor protein, translationally-controlled 1
10303	DHX30	22907	-0.1838	0.5893	DEAH (Asp-Glu-Ala-His) box polypeptide 30
10304	ZUFSP	221302	-0.1838	0.5656	zinc finger with UFM1-specific peptidase domain
10305	TSTD1	100131187	-0.1839	0.6204	thiosulfate sulfurtransferase (rhodanese)-like domain containing 1
10306	CDK20	23552	-0.1840	0.6183	cyclin-dependent kinase 20
10307	GINM1	116254	-0.1841	0.6039	glycoprotein integral membrane 1
10308	CCDC54	84692	-0.1842	0.5424	coiled-coil domain containing 54
10309	TMEM130	222865	-0.1842	0.5273	transmembrane protein 130
10310	KIAA1045	23349	-0.1843	0.5083	KIAA1045
10311	DUSP18	150290	-0.1844	0.7311	dual specificity phosphatase 18
10312	TRAPPC1	58485	-0.1845	0.6136	trafficking protein particle complex 1
10313	CD200	4345	-0.1848	0.6702	CD200 molecule
10314	C12ORF55	144535	-0.1851	0.6786	chromosome 12 open reading frame 55
10315	RPL32P3	132241	-0.1852	0.6087	ribosomal protein L32 pseudogene 3
10316	FLJ13224	79857	-0.1852	0.5191	uncharacterized LOC79857
10317	TAL2	6887	-0.1853	0.5023	T-cell acute lymphocytic leukemia 2
10318	CAPZA3	93661	-0.1853	0.5930	capping protein (actin filament) muscle Z-line, alpha 3
10319	HSPA5	3309	-0.1855	0.5918	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)
10320	DAGLB	221955	-0.1855	0.6490	diacylglycerol lipase, beta
10321	TUT1	64852	-0.1856	0.5801	terminal uridylyl transferase 1, U6 snRNA-specific
10322	ERG	2078	-0.1856	0.6038	v-ets erythroblastosis virus E26 oncogene homolog (avian)
10323	ZNF622	90441	-0.1857	0.6079	zinc finger protein 622
10324	WWP2	11060	-0.1858	0.7030	WW domain containing E3 ubiquitin protein ligase 2
10325	METTL17	64745	-0.1861	0.5831	methyltransferase like 17
10326	SULT1B1	27284	-0.1863	0.6013	sulfotransferase family, cytosolic, 1B, member 1
10327	NDUFA4L2	56901	-0.1864	0.5867	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2
10328	GPN2	54707	-0.1865	0.6003	GPN-loop GTPase 2
10329	TBC1D24	57465	-0.1866	0.6489	TBC1 domain family, member 24
10330	USP16	10600	-0.1866	0.5581	ubiquitin specific peptidase 16
10331	TMEM87B	84910	-0.1867	0.5782	transmembrane protein 87B
10332	GLS	2744	-0.1869	0.6243	glutaminase
10333	YRDC	79693	-0.1869	0.5777	yrdC domain containing (E. coli)
10334	KIF26B	55083	-0.1871	0.5417	kinesin family member 26B
10335	ATF1	466	-0.1871	0.5516	activating transcription factor 1
10336	NLRP10	338322	-0.1875	0.5381	NLR family, pyrin domain containing 10
10337	HBZ	3050	-0.1876	0.5613	hemoglobin, zeta
10338	LOC441666	441666	-0.1876	0.6722	zinc finger protein 91 pseudogene
10339	KALRN	8997	-0.1878	0.5737	kalirin, RhoGEF kinase
10340	APOBEC3D	140564	-0.1878	0.5829	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3D
10341	FGF14	2259	-0.1881	0.5732	fibroblast growth factor 14
10342	SPAST	6683	-0.1881	0.5562	spastin
10343	SLC46A3	283537	-0.1882	0.6237	solute carrier family 46, member 3
10344	GBP5	115362	-0.1883	0.5923	guanylate binding protein 5
10345	TRPM6	140803	-0.1883	0.5241	transient receptor potential cation channel, subfamily M, member 6
10346	SIRPB2	284759	-0.1883	0.5447	signal-regulatory protein beta 2
10347	LEPROTL1	23484	-0.1885	0.5717	leptin receptor overlapping transcript-like 1
10348	ENHO	375704	-0.1885	0.4940	energy homeostasis associated
10349	LY6G6E	79136	-0.1886	0.4858	lymphocyte antigen 6 complex, locus G6E (pseudogene)
10350	SYTL4	94121	-0.1888	0.6681	synaptotagmin-like 4
10351	TRIM45	80263	-0.1891	0.6656	tripartite motif containing 45
10352	KCNC2	3747	-0.1892	0.4816	potassium voltage-gated channel, Shaw-related subfamily, member 2
10353	LINS	55180	-0.1893	0.5883	lines homolog (Drosophila)
10354	KCNK17	89822	-0.1893	0.5158	potassium channel, subfamily K, member 17
10355	NCAPG2	54892	-0.1896	0.5533	non-SMC condensin II complex, subunit G2
10356	FGFR1OP2	26127	-0.1897	0.5678	FGFR1 oncogene partner 2
10357	REN	5972	-0.1899	0.5260	renin
10358	GMEB1	10691	-0.1900	0.6982	glucocorticoid modulatory element binding protein 1
10359	SQLE	6713	-0.1901	0.5984	squalene epoxidase
10360	GIMAP6	474344	-0.1901	0.5900	GTPase, IMAP family member 6
10361	SHC4	399694	-0.1902	0.6939	SHC (Src homology 2 domain containing) family, member 4
10362	ZNF44	51710	-0.1904	0.5901	zinc finger protein 44
10363	FAM165B	54065	-0.1905	0.6119	family with sequence similarity 165, member B
10364	HDHD2	84064	-0.1905	0.5790	haloacid dehalogenase-like hydrolase domain containing 2
10365	GHRH	2691	-0.1905	0.4908	growth hormone releasing hormone
10366	CHCHD6	84303	-0.1905	0.6071	coiled-coil-helix-coiled-coil-helix domain containing 6
10367	BAP1	8314	-0.1907	0.6261	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)
10368	C16ORF88	400506	-0.1908	0.6430	chromosome 16 open reading frame 88
10369	XRCC6BP1	91419	-0.1908	0.5863	XRCC6 binding protein 1
10370	LOC729678	729678	-0.1909	0.6491	uncharacterized LOC729678
10371	CELA2A	63036	-0.1909	0.5057	chymotrypsin-like elastase family, member 2A
10372	PDIA2	64714	-0.1909	0.5203	protein disulfide isomerase family A, member 2
10373	GYLTL1B	120071	-0.1910	0.5245	glycosyltransferase-like 1B
10374	CA7	766	-0.1914	0.4914	carbonic anhydrase VII
10375	C9ORF135	138255	-0.1915	0.6188	chromosome 9 open reading frame 135
10376	FAM109A	144717	-0.1916	0.5133	family with sequence similarity 109, member A
10377	PDLIM4	8572	-0.1918	0.6037	PDZ and LIM domain 4
10378	CST8	10047	-0.1920	0.4905	cystatin 8 (cystatin-related epididymal specific)
10379	ADAMTS15	170689	-0.1922	0.5303	ADAM metallopeptidase with thrombospondin type 1 motif, 15
10380	ARID2	196528	-0.1922	0.5793	AT rich interactive domain 2 (ARID, RFX-like)
10381	SHANK3	85358	-0.1924	0.5699	SH3 and multiple ankyrin repeat domains 3
10382	KHK	3795	-0.1925	0.5674	ketohexokinase (fructokinase)
10383	C1ORF109	54955	-0.1927	0.5565	chromosome 1 open reading frame 109
10384	SGPP2	130367	-0.1928	0.7104	sphingosine-1-phosphate phosphatase 2
10385	IARS2	55699	-0.1929	0.5657	isoleucyl-tRNA synthetase 2, mitochondrial
10386	TIGD4	201798	-0.1929	0.6048	tigger transposable element derived 4
10387	IL17RC	84818	-0.1931	0.5477	interleukin 17 receptor C
10388	CCDC136	64753	-0.1931	0.6534	coiled-coil domain containing 136
10389	FAM163A	148753	-0.1934	0.5215	family with sequence similarity 163, member A
10390	NCAN	1463	-0.1935	0.5116	neurocan
10391	BRS3	680	-0.1936	0.5147	bombesin-like receptor 3
10392	THAP7-AS1	439931	-0.1936	0.5591	THAP7 antisense RNA 1 (non-protein coding)
10393	CLEC14A	161198	-0.1937	0.5346	C-type lectin domain family 14, member A
10394	FARSA	2193	-0.1938	0.5717	phenylalanyl-tRNA synthetase, alpha subunit
10395	EIF2B4	8890	-0.1938	0.5940	eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa
10396	MUC5AC	4586	-0.1940	1.0000	mucin 5AC, oligomeric mucus/gel-forming
10397	SERTAD4	56256	-0.1941	0.7266	SERTA domain containing 4
10398	TPM2	7169	-0.1941	0.6593	tropomyosin 2 (beta)
10399	DYNLT3	6990	-0.1943	0.5716	dynein, light chain, Tctex-type 3
10400	MTMR11	10903	-0.1943	0.6761	myotubularin related protein 11
10401	SCIN	85477	-0.1943	0.7450	scinderin
10402	CCDC153	283152	-0.1945	0.5407	coiled-coil domain containing 153
10403	GABRG3	2567	-0.1946	0.5777	gamma-aminobutyric acid (GABA) A receptor, gamma 3
10404	TRIP12	9320	-0.1946	0.5711	thyroid hormone receptor interactor 12
10405	ARL6IP6	151188	-0.1946	0.5735	ADP-ribosylation-like factor 6 interacting protein 6
10406	EPHA3	2042	-0.1947	0.6394	EPH receptor A3
10407	KCNA10	3744	-0.1948	0.5000	potassium voltage-gated channel, shaker-related subfamily, member 10
10408	SYNE4	163183	-0.1948	0.5152	spectrin repeat containing, nuclear envelope family member 4
10409	TTTY10	246119	-0.1949	0.5594	testis-specific transcript, Y-linked 10 (non-protein coding)
10410	C6ORF201	404220	-0.1950	0.5051	chromosome 6 open reading frame 201
10411	SLC2A10	81031	-0.1952	0.6356	solute carrier family 2 (facilitated glucose transporter), member 10
10412	PARN	5073	-0.1953	0.5953	poly(A)-specific ribonuclease
10413	CXORF59	286464	-0.1954	0.5513	chromosome X open reading frame 59
10414	RIC8B	55188	-0.1954	0.6261	resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)
10415	N6AMT2	221143	-0.1954	0.6241	N-6 adenine-specific DNA methyltransferase 2 (putative)
10416	RUNX2	860	-0.1955	0.6132	runt-related transcription factor 2
10417	FAM110D	79927	-0.1955	0.4975	family with sequence similarity 110, member D
10418	HTR4	3360	-0.1957	0.4847	5-hydroxytryptamine (serotonin) receptor 4, G protein-coupled
10419	STXBP6	29091	-0.1957	0.7610	syntaxin binding protein 6 (amisyn)
10420	MAPKAPK2	9261	-0.1958	0.6561	mitogen-activated protein kinase-activated protein kinase 2
10421	MYO3A	53904	-0.1958	0.5327	myosin IIIA
10422	SLC6A12	6539	-0.1959	0.5432	solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12
10423	PPIP5K1	9677	-0.1963	0.6888	diphosphoinositol pentakisphosphate kinase 1
10424	DSCR6	53820	-0.1963	0.5843	Down syndrome critical region gene 6
10425	OGT	8473	-0.1963	0.5744	O-linked N-acetylglucosamine (GlcNAc) transferase
10426	PTPLAD1	51495	-0.1967	0.5694	protein tyrosine phosphatase-like A domain containing 1
10427	IGJ	3512	-0.1967	0.6549	immunoglobulin J polypeptide, linker protein for immunoglobulin alpha and mu polypeptides
10428	HMOX1	3162	-0.1969	0.6563	heme oxygenase (decycling) 1
10429	KLHL2	11275	-0.1969	0.5731	kelch-like 2, Mayven (Drosophila)
10430	SHANK1	50944	-0.1970	0.5009	SH3 and multiple ankyrin repeat domains 1
10431	LAPTM5	7805	-0.1970	0.5908	lysosomal protein transmembrane 5
10432	SMC4	10051	-0.1970	0.5406	structural maintenance of chromosomes 4
10433	SUN1	23353	-0.1970	0.5737	Sad1 and UNC84 domain containing 1
10434	EYS	346007	-0.1971	0.6449	eyes shut homolog (Drosophila)
10435	S100A14	57402	-0.1973	0.5971	S100 calcium binding protein A14
10436	G2E3	55632	-0.1975	0.5659	G2/M-phase specific E3 ubiquitin protein ligase
10437	ZNF785	146540	-0.1975	0.6122	zinc finger protein 785
10438	NR1H2	7376	-0.1977	0.6218	nuclear receptor subfamily 1, group H, member 2
10439	KIAA1107	23285	-0.1977	0.6203	KIAA1107
10440	MAPK3	5595	-0.1978	0.6086	mitogen-activated protein kinase 3
10441	MYO18B	84700	-0.1979	0.4856	myosin XVIIIB
10442	CACNG5	27091	-0.1981	0.4891	calcium channel, voltage-dependent, gamma subunit 5
10443	C11ORF21	29125	-0.1981	0.4943	chromosome 11 open reading frame 21
10444	ZSWIM2	151112	-0.1981	0.5199	zinc finger, SWIM-type containing 2
10445	CACNA2D3	55799	-0.1983	0.7534	calcium channel, voltage-dependent, alpha 2/delta subunit 3
10446	NCOA5	57727	-0.1983	0.6155	nuclear receptor coactivator 5
10447	GYPC	2995	-0.1984	0.6051	glycophorin C (Gerbich blood group)
10448	EGFEM1P	93556	-0.1987	0.7174	EGF-like and EMI domain containing 1, pseudogene
10449	CHST7	56548	-0.1988	0.6837	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7
10450	IQGAP2	10788	-0.1989	0.6199	IQ motif containing GTPase activating protein 2
10451	ZPLD1	131368	-0.1989	0.5715	zona pellucida-like domain containing 1
10452	C17ORF58	284018	-0.1990	0.5683	chromosome 17 open reading frame 58
10453	LRIG2	9860	-0.1991	0.6516	leucine-rich repeats and immunoglobulin-like domains 2
10454	PDE4D	5144	-0.1994	0.6844	phosphodiesterase 4D, cAMP-specific
10455	ITGA8	8516	-0.1995	0.5924	integrin, alpha 8
10456	UTP15	84135	-0.1996	0.5663	UTP15, U3 small nucleolar ribonucleoprotein, homolog (S. cerevisiae)
10457	NPEPL1	79716	-0.1996	0.5432	aminopeptidase-like 1
10458	SIN3B	23309	-0.1998	0.6460	SIN3 transcription regulator homolog B (yeast)
10459	TH	7054	-0.1999	0.5083	tyrosine hydroxylase
10460	SLC35A4	113829	-0.2000	0.6370	solute carrier family 35, member A4
10461	CCDC170	80129	-0.2000	0.5914	coiled-coil domain containing 170
10462	LINC00626	79100	-0.2001	0.5143	long intergenic non-protein coding RNA 626
10463	CPEB4	80315	-0.2002	0.5980	cytoplasmic polyadenylation element binding protein 4
10464	UBASH3B	84959	-0.2002	0.6489	ubiquitin associated and SH3 domain containing B
10465	CHRM5	1133	-0.2004	0.5100	cholinergic receptor, muscarinic 5
10466	WNT1	7471	-0.2005	0.5024	wingless-type MMTV integration site family, member 1
10467	PRSS36	146547	-0.2006	0.4678	protease, serine, 36
10468	HNRNPF	3185	-0.2007	0.5739	heterogeneous nuclear ribonucleoprotein F
10469	CELF1	10658	-0.2007	0.6049	CUGBP, Elav-like family member 1
10470	SMAP2	64744	-0.2008	0.6571	small ArfGAP2
10471	LHX4	89884	-0.2009	0.5179	LIM homeobox 4
10472	PMCHL2	5370	-0.2011	0.5186	pro-melanin-concentrating hormone-like 2, pseudogene
10473	CEP112	201134	-0.2013	0.6534	centrosomal protein 112kDa
10474	STXBP4	252983	-0.2013	0.6406	syntaxin binding protein 4
10475	OR12D3	81797	-0.2014	0.5088	olfactory receptor, family 12, subfamily D, member 3
10476	HVCN1	84329	-0.2016	0.6547	hydrogen voltage-gated channel 1
10477	C12ORF51	283450	-0.2017	0.6201	chromosome 12 open reading frame 51
10478	ZNF471	57573	-0.2021	0.6774	zinc finger protein 471
10479	CYHR1	50626	-0.2021	0.6046	cysteine/histidine-rich 1
10480	EXOSC2	23404	-0.2022	0.5698	exosome component 2
10481	PRLHR	2834	-0.2025	0.4900	prolactin releasing hormone receptor
10482	LILRB1	10859	-0.2027	0.5505	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1
10483	TSPAN16	26526	-0.2027	0.4935	tetraspanin 16
10484	XPO6	23214	-0.2028	0.6272	exportin 6
10485	TUBAL3	79861	-0.2028	0.5714	tubulin, alpha-like 3
10486	DCXR	51181	-0.2034	0.6077	dicarbonyl/L-xylulose reductase
10487	TMEM169	92691	-0.2034	0.6248	transmembrane protein 169
10488	ALDOB	229	-0.2036	0.5156	aldolase B, fructose-bisphosphate
10489	HACE1	57531	-0.2036	0.5755	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
10490	RNF122	79845	-0.2038	0.5746	ring finger protein 122
10491	OR14J1	442191	-0.2040	0.4897	olfactory receptor, family 14, subfamily J, member 1
10492	GBAS	2631	-0.2041	0.5614	glioblastoma amplified sequence
10493	C15ORF26	161502	-0.2044	0.6141	chromosome 15 open reading frame 26
10494	WDR36	134430	-0.2044	0.5699	WD repeat domain 36
10495	ARPP19	10776	-0.2046	0.5633	cAMP-regulated phosphoprotein, 19kDa
10496	CUEDC1	404093	-0.2047	0.6523	CUE domain containing 1
10497	HOXD10	3236	-0.2048	0.5666	homeobox D10
10498	PROSAPIP1	9762	-0.2050	0.5540	ProSAPiP1 protein
10499	OIP5	11339	-0.2051	0.5397	Opa interacting protein 5
10500	GNB5	10681	-0.2052	0.6255	guanine nucleotide binding protein (G protein), beta 5
10501	LMBRD2	92255	-0.2053	0.6017	LMBR1 domain containing 2
10502	DMGDH	29958	-0.2055	0.6432	dimethylglycine dehydrogenase
10503	MFI2	4241	-0.2055	0.5747	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5
10504	RAB30	27314	-0.2056	0.7351	RAB30, member RAS oncogene family
10505	MAPT-AS1	100128977	-0.2058	0.4858	MAPT antisense RNA 1 (non-protein coding)
10506	SUGT1P3	283507	-0.2059	0.7350	suppressor of G2 allele of SKP1 (S. cerevisiae) pseudogene 3
10507	ASF1B	55723	-0.2060	0.5824	ASF1 anti-silencing function 1 homolog B (S. cerevisiae)
10508	FAM216B	144809	-0.2060	0.5443	family with sequence similarity 216, member B
10509	FAM47A	158724	-0.2060	0.5004	family with sequence similarity 47, member A
10510	MRPS2	51116	-0.2061	0.5722	mitochondrial ribosomal protein S2
10511	GCNT3	9245	-0.2065	0.5768	glucosaminyl (N-acetyl) transferase 3, mucin type
10512	FAM172A	83989	-0.2068	0.5926	family with sequence similarity 172, member A
10513	CMA1	1215	-0.2070	0.5425	chymase 1, mast cell
10514	TMTC4	84899	-0.2070	0.6119	transmembrane and tetratricopeptide repeat containing 4
10515	ECE2	9718	-0.2070	0.5298	endothelin converting enzyme 2
10516	PMCHL1	5369	-0.2071	0.5930	pro-melanin-concentrating hormone-like 1, pseudogene
10517	SPIC	121599	-0.2071	0.8035	Spi-C transcription factor (Spi-1/PU.1 related)
10518	FOXP2	93986	-0.2072	0.6279	forkhead box P2
10519	MAGEB1	4112	-0.2073	0.5410	melanoma antigen family B, 1
10520	DHX36	170506	-0.2074	0.5767	DEAH (Asp-Glu-Ala-His) box polypeptide 36
10521	GFRA2	2675	-0.2075	0.5233	GDNF family receptor alpha 2
10522	LOC401442	401442	-0.2076	1.0000	uncharacterized LOC401442
10523	PPP2R3C	55012	-0.2077	0.5592	protein phosphatase 2, regulatory subunit B, gamma
10524	C11ORF94	143678	-0.2078	0.5318	chromosome 11 open reading frame 94
10525	FLJ33630	644873	-0.2078	0.6165	uncharacterized LOC644873
10526	FOPNL	123811	-0.2079	0.5674	FGFR1OP N-terminal like
10527	SMC1B	27127	-0.2079	0.5849	structural maintenance of chromosomes 1B
10528	YAP1	10413	-0.2081	0.6285	Yes-associated protein 1
10529	WDR96	80217	-0.2081	0.6272	WD repeat domain 96
10530	SLC25A30	253512	-0.2081	0.6344	solute carrier family 25, member 30
10531	ALB	213	-0.2082	0.5993	albumin
10532	ACYP1	97	-0.2082	0.5635	acylphosphatase 1, erythrocyte (common) type
10533	ALAS2	212	-0.2086	0.5183	aminolevulinate, delta-, synthase 2
10534	SUGP2	10147	-0.2087	0.6196	SURP and G patch domain containing 2
10535	CMTM3	123920	-0.2087	0.6495	CKLF-like MARVEL transmembrane domain containing 3
10536	BIRC7	79444	-0.2088	0.5024	baculoviral IAP repeat containing 7
10537	SHANK2	22941	-0.2090	0.6088	SH3 and multiple ankyrin repeat domains 2
10538	FAM178B	51252	-0.2091	0.4764	family with sequence similarity 178, member B
10539	GALNTL1	57452	-0.2093	0.5862	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 1
10540	ZIM3	114026	-0.2093	0.5759	zinc finger, imprinted 3
10541	CNST	163882	-0.2093	0.6075	consortin, connexin sorting protein
10542	RAP1A	5906	-0.2094	0.5769	RAP1A, member of RAS oncogene family
10543	JAM2	58494	-0.2094	0.6484	junctional adhesion molecule 2
10544	EIF4E	1977	-0.2095	0.5420	eukaryotic translation initiation factor 4E
10545	TRMT1	55621	-0.2095	0.5932	tRNA methyltransferase 1 homolog (S. cerevisiae)
10546	MDFIC	29969	-0.2097	0.5707	MyoD family inhibitor domain containing
10547	GSPT1	2935	-0.2098	0.5648	G1 to S phase transition 1
10548	STIL	6491	-0.2100	0.5576	SCL/TAL1 interrupting locus
10549	CACNA1H	8912	-0.2101	0.5235	calcium channel, voltage-dependent, T type, alpha 1H subunit
10550	ARHGEF6	9459	-0.2102	0.6182	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6
10551	MED18	54797	-0.2104	0.7525	mediator complex subunit 18
10552	SERPINA12	145264	-0.2104	0.4863	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12
10553	GPHB5	122876	-0.2105	0.4727	glycoprotein hormone beta 5
10554	C6	729	-0.2106	0.5511	complement component 6
10555	ST3GAL5	8869	-0.2108	0.6742	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
10556	PRPF38B	55119	-0.2110	0.5595	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B
10557	WDR18	57418	-0.2111	0.5853	WD repeat domain 18
10558	VPS39	23339	-0.2112	0.6797	vacuolar protein sorting 39 homolog (S. cerevisiae)
10559	IFT81	28981	-0.2115	0.5886	intraflagellar transport 81 homolog (Chlamydomonas)
10560	PRC1	9055	-0.2115	0.5513	protein regulator of cytokinesis 1
10561	ITGA10	8515	-0.2119	0.5569	integrin, alpha 10
10562	EXOC1	55763	-0.2119	0.5719	exocyst complex component 1
10563	C17ORF85	55421	-0.2120	0.5901	chromosome 17 open reading frame 85
10564	EVI2B	2124	-0.2121	0.5873	ecotropic viral integration site 2B
10565	ZNF449	203523	-0.2123	0.6731	zinc finger protein 449
10566	CACNG2	10369	-0.2124	0.5008	calcium channel, voltage-dependent, gamma subunit 2
10567	NOL4	8715	-0.2124	0.6268	nucleolar protein 4
